Price,Boat Type,Type,Material,Location,Number of views last 7 days,Year Built,Width,Length,Manufacturer,Currency,is European
589000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,75,2013,4.2,13.43,Atlantis power boats,EUR,European
587933.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,79,2010,4.33,14.8,BÃ©nÃ©teau power boats,EUR,European
586000.0,Flybridge,"new boat on order,Diesel",GRP,Germany,102,2010,4.27,14.63,BÃ©nÃ©teau power boats,EUR,European
585000.0,Motor Yacht,Used boat,GRP,France,184,1996,4.5,14.35,Grand Banks power boats,EUR,European
585000.0,Motor Yacht,"Used boat,Unleaded",GRP,Spain,312,1998,4.88,14.98,Linssen power boats,EUR,European
585000.0,Flybridge,Used boat,GRP,Netherlands,241,2001,2.9,13.43,Baja power boats,EUR,European
585000.0,Motor Yacht,Used boat,GRP,Netherlands,359,2014,4.01,13.84,Sea Ray power boats,EUR,European
585000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,106,2020,3.32,10.53,Jeanneau power boats,EUR,European
580000.0,Flybridge,Used boat,GRP,Finland,55,2019,4.03,11.29,BÃ©nÃ©teau power boats,EUR,European
580000.0,Flybridge,"new boat from stock,Diesel",GRP,Italy,169,2007,3.99,14.78,Fairline power boats,EUR,European
580000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,44,2011,4.25,13.88,BÃ©nÃ©teau power boats,EUR,European
580000.0,Flybridge,"Used boat,Diesel",GRP,Italy,31,2020,3.27,10.56,Jeanneau power boats,EUR,European
580000.0,Flybridge,"Used boat,Diesel",GRP,Italy,67,2006,4.22,13.37,Azimut power boats,EUR,European
580000.0,Hardtop,Used boat,GRP,Italy,58,2009,4.6,15.3,Atlantis power boats,EUR,European
580000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,128,2016,3.97,13.29,Bavaria power boats,EUR,European
579900.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,118,2004,4.6,16.99,Sunseeker power boats,EUR,European
579000.0,Hardtop,"Used boat,Diesel",Hypalon,Spain,309,2020,3.19,9.8,Cobrey power boats,EUR,European
579000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,97,2020,3.32,9.63,BÃ©nÃ©teau power boats,EUR,European
570000.0,Motor Yacht,"Used boat,Diesel",GRP,Spain,227,2020,3.5,10.25,Azimut power boats,EUR,European
570000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,74,2009,4.6,15.3,Atlantis power boats,EUR,European
570000.0,Catamaran,"Used boat,Diesel",GRP,Turkey,71,2018,3.53,11.7,Cranchi power boats,EUR,Not European
569000.0,Trawler,"Used boat,Diesel",Steel,Germany,525,2002,4.4,15.3,Altena power boats,EUR,European
569000.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,75,2017,3.4,10.7,Monterey power boats,EUR,European
565200.0,Motor Yacht,Used boat,GRP,France,51,2018,4.03,11.29,BÃ©nÃ©teau power boats,EUR,European
565000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,67,2008,4.3,14.95,Sunseeker power boats,EUR,European
565000.0,Hardtop,"new boat from stock,Diesel",GRP,Italy,32,2019,3.8,10.98,Jeanneau power boats,EUR,European
4200000.0,Trawler,Used boat,GRP,Spain,132,2020,3.23,10.03,Grandezza power boats,DKK,European
560000.0,Motor Yacht,"Display Model,Diesel",GRP,Spain,252,2020,3.24,9.46,Marex power boats,EUR,European
560000.0,Motor Yacht,"Used boat,Diesel",GRP,Montenegro,44,2003,4.5,12.2,Apreamare power boats,EUR,Not European
560000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,153,2008,4.0,13.1,Fairline power boats,EUR,European
560000.0,Flybridge,"Used boat,Diesel",GRP,Italy,105,2010,4.48,14.02,Sealine power boats,EUR,European
560000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,77,2000,4.6,18.59,Sunseeker power boats,EUR,European
560000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,73,1995,4.85,19.04,Fairline power boats,EUR,European
560000.0,Trawler,"new boat from stock,Diesel",GRP,Spain,44,2019,3.8,11.37,BÃ©nÃ©teau power boats,EUR,European
560000.0,Hardtop,"Used boat,Diesel",PVC,France,62,2005,1.4,16.15,Sunseeker power boats,EUR,European
559500.0,Motor Yacht,"Used boat,Diesel",GRP,Spain,81,2011,4.25,13.88,BÃ©nÃ©teau power boats,EUR,European
559241.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,49,2012,3.75,11.7,Sessa power boats,EUR,European
559000.0,Flybridge,"Used boat,Diesel",GRP,Spain,53,2005,4.5,14.95,van der Heijden power boats,EUR,European
559000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,159,2019,3.5,11.4,Cobra Yachts power boats,EUR,European
559000.0,Flybridge,Used boat,GRP,Italy,74,2011,4.41,14.3,Bavaria power boats,EUR,European
553576.0,Flybridge,new boat from stock,GRP,Netherlands,132,2019,3.32,10.5,Jeanneau power boats,EUR,European
552000.0,Motor Yacht,new boat on order,GRP,France,119,2007,4.3,14.97,Sunseeker power boats,EUR,European
551545.0,Sport Boat,"Used boat,Unleaded",GRP,Germany,70,1995,5.46,18.29,Canados power boats,EUR,European
550000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,78,2019,3.05,10.52,Jeanneau power boats,EUR,European
550000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,178,2020,3.5,11.4,Invictus power boats,EUR,European
550000.0,Motor Yacht,Diesel,GRP,Germany,245,1910,3.12,13.3,Hitzler-Werft Regensburg power boats,EUR,European
550000.0,Motor Yacht,Diesel,GRP,Spain,408,2003,4.3,13.9,Astondoa power boats,EUR,European
549500.0,Flybridge,"Used boat,Diesel",GRP,Spain,1107,2006,4.5,15.79,Fairline power boats,EUR,European
549000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,220,2020,3.1,10.7,Delta Powerboats power boats,EUR,European
549000.0,Hardtop,"Used boat,Diesel",PVC,Belgium,183,2020,2.59,8.13,Chris Craft power boats,EUR,European
549000.0,"Classic,Mega Yacht","Used boat,Diesel",Wood,Croatia,578,1967,4.95,18.5,Lavagna power boats,EUR,European
549000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,124,1969,5.8,23.8,Benetti power boats,EUR,European
549000.0,Trawler,"Used boat,Diesel",GRP,Slovenia,65,1991,5.75,22.8,Diano power boats,EUR,European
549000.0,Motor Yacht,"Used boat,Diesel",GRP,France,186,2007,4.5,15.8,Sessa power boats,EUR,European
549000.0,Flybridge,"Used boat,Diesel",GRP,Greece,102,2010,4.48,14.1,Sealine power boats,EUR,European
499950.0,Flybridge,"Used boat,Diesel",PVC,United,56,2008,4.27,14.87,Sessa power boats,Â£,Not European
548000.0,Flybridge,"Used boat,Diesel",GRP,Spain,42,2008,4.0,15.0,Fairline power boats,EUR,European
499000.0,Flybridge,"Used boat,Diesel",PVC,United,64,2009,4.64,14.7,Innovazioni e Progetti power boats,Â£,Not European
545000.0,Trawler,"Used boat,Diesel",Steel,Netherlands,54,2010,4.48,14.1,Sealine power boats,EUR,European
545000.0,Trawler,Used boat,Steel,Netherlands,47,2018,3.85,12.67,BÃ©nÃ©teau power boats,EUR,European
545000.0,Trawler,Used boat,Steel,Netherlands,70,2018,3.85,12.67,BÃ©nÃ©teau power boats,EUR,European
545000.0,Motor Yacht,"Used boat,Diesel",GRP,France,224,1975,5.0,24.0,Baglietto power boats,EUR,European
544404.0,Motor Yacht,"new boat from stock,Diesel",GRP,France,116,2005,4.4,14.8,Rizzardi power boats,EUR,European
540242.0,Hardtop,new boat from stock,GRP,Spain,115,2002,4.7,16.7,Pershing power boats,EUR,European
540000.0,Flybridge,Used boat,GRP,Croatia,119,2005,4.57,17.35,Sunseeker power boats,EUR,European
540000.0,Motor Yacht,"Used boat,Diesel",GRP,Montenegro,84,2007,4.29,12.9,Azimut power boats,EUR,Not European
540000.0,Motor Yacht,"Used boat,Diesel",GRP,Montenegro,185,2003,4.5,15.79,Fairline power boats,EUR,Not European
540000.0,Flybridge,"Used boat,Diesel",GRP,Italy,54,2014,4.41,13.22,Bavaria power boats,EUR,European
540000.0,Motor Yacht,"Used boat,Diesel",GRP,France,126,2014,4.41,13.22,Bavaria power boats,EUR,European
539000.0,Hardtop,"Used boat,Diesel",GRP,Spain,99,2014,4.41,13.22,Bavaria power boats,EUR,European
539000.0,Trawler,Used boat,Steel,Netherlands,171,2014,4.41,13.22,Bavaria power boats,EUR,European
539000.0,Flybridge,Used boat,PVC,Netherlands,408,2012,3.75,11.98,Galeon power boats,EUR,European
539000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,100,2001,4.65,17.05,Fairline power boats,EUR,European
539000.0,Hardtop,"Used boat,Diesel",PVC,France,48,2009,4.3,14.97,Sunseeker power boats,EUR,European
3999000.0,Trawler,Used boat,GRP,Netherlands,160,2014,4.41,13.22,Bavaria power boats,DKK,European
490000.0,"Classic,Motor Yacht","Used boat,Diesel",Wood,Turkey,243,2019,2.99,11.0,Comitti power boats,Â£,Not European
536117.0,Sport Boat,"Used boat,Unleaded",GRP,Germany,50,2003,4.65,16.1,Astondoa power boats,EUR,European
525000.0,Hardtop,"Used boat,Diesel",GRP,Italy,285,2018,2.99,11.0,Comitti power boats,EUR,European
525000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,45,2020,3.62,11.47,Jeanneau power boats,EUR,European
525000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,156,2021,2.55,10.36,Cormate power boats,EUR,European
525000.0,Flybridge,"Used boat,Diesel",GRP,Italy,174,1966,5.08,46.91,Hemiksem power boats,EUR,European
525000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,95,2011,3.86,11.58,Azimut power boats,EUR,European
524400.0,Motor Yacht,"new boat on order,Diesel",PVC,France,236,2017,4.2,11.99,Bavaria power boats,EUR,European
475000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,145,2008,4.33,15.01,Cranchi power boats,Â£,European
520000.0,Motor Yacht,"Used boat,Diesel",GRP,Malta,97,2011,3.9,13.6,Galeon power boats,EUR,European
520000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,64,2009,4.24,14.36,Absolute power boats,EUR,European
520000.0,Flybridge,"Used boat,Diesel",PVC,Sweden,68,2017,3.74,11.15,Jeanneau power boats,EUR,European
519900.0,Motor Yacht,"Used boat,Diesel",GRP,United,58,1995,4.72,18.21,Fairline power boats,EUR,Not European
519000.0,Sport Boat,"Used boat,Diesel",GRP,Switzerland,74,2006,4.8,15.62,Ferretti power boats,EUR,Not European
517000.0,Hardtop,"new boat from stock,Diesel",PVC,France,116,2002,4.7,16.7,Pershing power boats,EUR,European
515000.0,Hardtop,"Used boat,Diesel",PVC,France,41,2017,3.85,11.5,Nautica Esposito power boats,EUR,European
515000.0,Hardtop,"Used boat,Diesel",PVC,France,54,2011,4.25,13.88,BÃ©nÃ©teau power boats,EUR,European
514990.0,Motor Yacht,"Used boat,Diesel",GRP,Adria,690,2019,2.56,7.52,Pavati power boats,EUR,Not European
510000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,247,2009,4.3,12.85,Linssen power boats,EUR,European
505000.0,Hardtop,"Used boat,Diesel",GRP,France,103,2018,3.64,11.32,Fjord power boats,EUR,European
500000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,212,2003,4.3,14.15,Biot power boats,EUR,European
500000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,38,2008,4.2,13.85,Monachus power boats,EUR,European
500000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,39,2009,3.99,11.88,Sessa power boats,EUR,European
500000.0,Flybridge,Used boat,GRP,Italy,69,2011,4.16,12.97,Jeanneau power boats,EUR,European
500000.0,Flybridge,"Used boat,Diesel",PVC,Martinique,94,2011,4.41,13.8,Bavaria power boats,EUR,Not European
500000.0,Flybridge,"Used boat,Diesel",GRP,Italy,82,2012,4.25,13.88,BÃ©nÃ©teau power boats,EUR,European
500000.0,Flybridge,"Used boat,Diesel",GRP,Italy,122,2010,4.0,13.85,Princess power boats,EUR,European
500000.0,Motor Yacht,Used boat,Steel,Netherlands,54,2006,4.5,15.8,Sessa power boats,EUR,European
500000.0,Hardtop,"Used boat,Diesel",GRP,Spain,48,2012,4.0,13.23,Rio power boats,EUR,European
499999.0,"Flybridge,Motor Yacht","Used boat,Diesel",GRP,Italy,62,2005,4.5,16.2,Uniesse power boats,EUR,European
499000.0,Hardtop,"Used boat,Diesel",PVC,France,39,2009,4.5,14.1,Primatist power boats,EUR,European
499000.0,Flybridge,"new boat from stock,Diesel",GRP,Spain,177,2007,4.2,14.99,Sunseeker power boats,EUR,European
499000.0,Mega Yacht,"Used boat,Diesel",GRP,Greece,122,2007,4.65,16.7,Gobbi power boats,EUR,European
499000.0,Flybridge,"Used boat,Diesel",GRP,Germany,178,2015,3.97,13.29,Bavaria power boats,EUR,European
498000.0,Offshore Boat,"Used boat,Unleaded",Carbon Fiber,United,130,2013,4.16,13.36,Prestige Yachts power boats,EUR,Not European
498000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,133,2003,4.62,14.67,Uniesse power boats,EUR,European
498000.0,Trawler,Used boat,Steel,Netherlands,107,2011,4.25,13.45,Tryvia power boats,EUR,European
498000.0,Flybridge,"Used boat,Diesel",GRP,Germany,53,2008,3.87,12.97,Adagio Yachts power boats,EUR,European
495737.0,Motor Yacht,Used boat,GRP,Netherlands,63,2001,4.67,16.61,Fairline power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",GRP,Italy,127,2009,4.13,13.05,Princess power boats,EUR,European
495000.0,Motor Yacht,"Used boat,Diesel",Wood,Spain,77,2020,3.54,11.37,Pirelli power boats,EUR,European
495000.0,Trawler,Used boat,GRP,France,63,2010,4.07,13.3,Four Winns power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",Steel,Netherlands,83,1995,4.5,16.5,Sunseeker power boats,EUR,European
495000.0,Trawler,"Used boat,Diesel",Steel,Netherlands,267,2014,3.66,11.99,Galeon power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",GRP,Spain,286,2019,2.62,8.85,Windy power boats,EUR,European
495000.0,Motor Yacht,"Used boat,Diesel",GRP,Spain,104,2020,3.64,11.63,Fjord power boats,EUR,European
495000.0,Flybridge,Used boat,Steel,Netherlands,58,2020,3.75,11.7,Sessa power boats,EUR,European
495000.0,Trawler,Used boat,Steel,Netherlands,63,2010,4.27,14.8,BÃ©nÃ©teau power boats,EUR,European
495000.0,Trawler,"Used boat,Diesel",PVC,France,61,2005,4.0,14.0,Azimut power boats,EUR,European
495000.0,Motor Yacht,"Used boat,Diesel",GRP,Turkey,116,2011,4.0,14.0,BÃ©nÃ©teau power boats,EUR,Not European
495000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,42,2000,4.57,14.22,Sabre power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,72,1994,5.15,18.9,Neptunus power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",GRP,Spain,109,1995,5.23,19.45,Princess power boats,EUR,European
495000.0,Motor Yacht,"Used boat,Diesel",Steel,Belgium,44,2018,3.62,11.75,Jeanneau power boats,EUR,European
495000.0,Flybridge,"Used boat,Diesel",GRP,France,88,2006,4.0,12.0,Azimut power boats,EUR,European
494000.0,Motor Yacht,"Display Model,Diesel",GRP,Germany,96,2019,3.33,9.75,Rhea power boats,EUR,European
3670000.0,Catamaran,Used boat,GRP,France,75,2019,3.32,10.44,Jeanneau power boats,DKK,European
490000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,388,2017,2.5,8.21,Riva power boats,EUR,European
490000.0,Mega Yacht,"Used boat,Diesel",GRP,Spain,129,2020,3.99,13.29,Bavaria power boats,EUR,European
490000.0,Catamaran,Used boat,GRP,France,434,2005,3.9,12.5,Storebro power boats,EUR,European
489000.0,Flybridge,"Used boat,Diesel",GRP,Greece,75,2020,3.4,9.9,BÃ©nÃ©teau power boats,EUR,European
489000.0,Trawler,"Used boat,Diesel",GRP,Germany,68,2011,4.16,11.98,Prestige Yachts power boats,EUR,European
489000.0,Sport Boat,"Display Model,Diesel",GRP,Switzerland,54,2020,3.96,11.29,BÃ©nÃ©teau power boats,EUR,Not European
3637500.0,Motor Yacht,"new boat from stock,Diesel",GRP,Denmark,81,2005,4.21,13.21,Sunseeker power boats,DKK,European
445000.0,Motor Yacht,Used boat,Steel,United,242,2007,4.22,13.0,Azimut power boats,Â£,Not European
488000.0,Motor Yacht,"Used boat,Diesel",GRP,Greece,82,2006,4.29,12.43,Azimut power boats,EUR,European
3630000.0,Hardtop,"Used boat,Diesel",GRP,Denmark,172,2018,3.75,11.99,Greenline power boats,DKK,European
444000.0,Flybridge,"Used boat,Diesel",GRP,United,109,2006,4.1,14.5,Fairline power boats,Â£,Not European
486000.0,Motor Yacht,"Used boat,Diesel",GRP,Norway,88,2001,4.59,17.8,Sunseeker power boats,EUR,Not European
485000.0,Flybridge,"Used boat,Diesel",GRP,Spain,42,2007,4.33,15.52,Cranchi power boats,EUR,European
485000.0,Motor Yacht,Used boat,GRP,Netherlands,42,2006,4.65,16.7,Atlantis power boats,EUR,European
481908.0,Motor Yacht,"new boat from stock,Diesel",PVC,France,39,2000,4.73,16.3,Ferretti power boats,EUR,European
480000.0,Trawler,"Used boat,Diesel",GRP,Italy,127,2006,4.4,18.45,Conam power boats,EUR,European
480000.0,Flybridge,"Used boat,Diesel",Wood,Spain,87,2008,4.38,17.9,Raffaelli power boats,EUR,European
480000.0,Motor Yacht,"Used boat,Diesel",Steel,Croatia,158,2000,4.6,17.07,Sunseeker power boats,EUR,European
480000.0,Motor Yacht,Used boat,GRP,Netherlands,75,2008,4.38,17.9,Raffaelli power boats,EUR,European
480000.0,Motor Yacht,Used boat,GRP,Croatia,107,2008,4.27,19.51,Raffaelli power boats,EUR,European
480000.0,Flybridge,"Used boat,Diesel",GRP,Italy,77,2009,4.19,14.61,Absolute power boats,EUR,European
480000.0,Hardtop,"Used boat,Diesel",PVC,France,81,2018,3.74,11.15,Jeanneau power boats,EUR,European
480000.0,Flybridge,"Used boat,Diesel",PVC,France,160,1995,4.68,18.0,Sunseeker power boats,EUR,European
480000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,164,2019,2.78,10.0,Invictus power boats,EUR,European
480000.0,Flybridge,"Used boat,Diesel",GRP,Malta,66,2004,4.27,13.7,Princess power boats,EUR,European
480000.0,Motor Yacht,"Used boat,Diesel",GRP,Greece,106,2020,3.5,10.31,Sealine power boats,EUR,European
480000.0,Trawler,"Used boat,Diesel",GRP,Italy,340,2016,2.98,9.99,Frauscher power boats,EUR,European
437506.0,Deck Boat,"new boat from stock,Diesel",PVC,United,64,2005,4.25,14.75,Jacabo power boats,Â£,Not European
479900.0,Flybridge,"Used boat,Diesel",GRP,Croatia,136,2005,4.14,13.23,Princess power boats,EUR,European
479000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,162,1998,4.45,14.1,Linssen power boats,EUR,European
479000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,172,2017,3.5,10.31,Sealine power boats,EUR,European
479000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,44,2020,3.32,10.56,Jeanneau power boats,EUR,European
479000.0,Flybridge,"Used boat,Diesel",PVC,France,32,2020,3.37,10.45,Jeanneau power boats,EUR,European
470000.0,Motor Yacht,Used boat,GRP,Croatia,118,2009,3.99,13.56,Princess power boats,EUR,European
470000.0,Flybridge,"Used boat,Diesel",GRP,Spain,258,2017,3.3,9.99,Marex power boats,EUR,European
470000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,57,2019,3.32,10.5,Jeanneau power boats,EUR,European
470000.0,Flybridge,"Used boat,Diesel",GRP,France,115,2003,4.6,14.5,Ferretti power boats,EUR,European
470000.0,Hardtop,Used boat,GRP,Italy,71,2020,3.35,9.95,BÃ©nÃ©teau power boats,EUR,European
470000.0,Flybridge,"Used boat,Diesel",GRP,Italy,145,2010,4.25,13.65,Cantieri Estensi power boats,EUR,European
469000.0,Motor Yacht,"Used boat,Diesel",GRP,Spain,173,2020,3.0,9.97,Invictus power boats,EUR,European
469000.0,Motor Yacht,Used boat,GRP,Finland,191,2021,2.25,7.57,Frauscher power boats,EUR,European
469000.0,Hardtop,"Used boat,Diesel",GRP,Italy,48,2013,3.6,11.8,Minor power boats,EUR,European
469000.0,Hardtop,"Used boat,Diesel",PVC,France,350,2012,4.0,13.5,Sessa power boats,EUR,European
469000.0,Flybridge,"Used boat,Diesel",PVC,France,88,2006,4.4,14.9,Azimut power boats,EUR,European
468000.0,Motor Yacht,"new boat on order,Diesel",PVC,France,126,2010,4.21,12.9,Sealine power boats,EUR,European
465000.0,Motor Yacht,"Used boat,Diesel",GRP,Portugal,125,2018,3.53,9.99,BÃ©nÃ©teau power boats,EUR,European
465000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,104,2020,3.54,11.37,Tecnorib power boats,EUR,European
465000.0,Flybridge,"Used boat,Diesel",GRP,Italy,217,2016,3.2,10.2,Marex power boats,EUR,European
465000.0,Flybridge,"Used boat,Diesel",GRP,Italy,70,2015,3.4,11.23,Regal power boats,EUR,European
463000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,65,2011,4.22,13.3,Dellapasqua power boats,EUR,European
462360.0,Trawler,"new boat from stock,Diesel",PVC,France,183,2011,3.9,12.26,Galeon power boats,EUR,European
419950.0,Motor Yacht,"Used boat,Diesel",PVC,United,157,2007,4.13,13.05,Princess power boats,Â£,Not European
498000.0,Center console boat,"Display Model,Diesel",GRP,Switzerland,234,2009,4.22,12.9,Azimut power boats,CHF,Not European
419950.0,Motor Yacht,"Used boat,Diesel",PVC,United,142,2003,4.39,14.5,Fairline power boats,Â£,Not European
460428.0,Motor Yacht,new boat from stock,GRP,France,118,2019,3.25,10.07,Nimbus power boats,EUR,European
460000.0,Hardtop,"Used boat,Diesel",GRP,Italy,161,2018,4.2,12.0,Bavaria power boats,EUR,European
460000.0,Trawler,"Used boat,Diesel",Steel,Germany,41,2020,3.2,10.52,Jeanneau power boats,EUR,European
460000.0,Flybridge,"Used boat,Diesel",GRP,Italy,68,2019,3.53,9.58,BÃ©nÃ©teau power boats,EUR,European
460000.0,Sport Boat,"new boat on order,Unleaded",GRP,Switzerland,138,2020,3.5,11.94,Sessa power boats,EUR,Not European
460000.0,Hardtop,"Used boat,Diesel",PVC,Monaco,24,2005,4.22,12.35,Azimut power boats,EUR,Not European
459209.0,House Boat,Used boat,Steel,Netherlands,100,2020,2.0,9.0,Campion power boats,EUR,European
459000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,164,2019,2.87,9.16,Four Winns power boats,EUR,European
459000.0,Trawler,"Used boat,Diesel",GRP,Germany,231,1975,3.9,13.0,Swiss Craft power boats,EUR,European
459000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,279,2000,2.8,9.45,Pedrazzini power boats,EUR,European
450000.0,Flybridge,"Used boat,Diesel",GRP,Germany,344,2016,2.5,8.21,Riva power boats,EUR,European
450000.0,Flybridge,"Used boat,Diesel",GRP,Italy,78,2006,4.02,14.97,Princess power boats,EUR,European
450000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,117,2010,4.47,14.3,Sealine power boats,EUR,European
